Evaluation Data,,,,
Evaluation Index,Label 1,Label 2,Label 3,Response 1
1642,2,6,8,1756.146606
2362,3,6,8,1756.147827
2470,3,6,8,1756.147827
2650,3,6,8,1756.147827
2794,3,6,8,1756.147827
2938,3,6,8,1756.147827
3226,3,6,8,1756.147827
3334,3,6,8,1756.147827
3622,4,6,8,1756.149048
3910,4,6,8,1756.149048
3946,4,6,8,1756.149048
4090,4,6,8,1756.149048
4198,4,6,8,1756.149048
4522,4,6,8,1756.149048
4666,5,6,8,1756.150513
4954,5,6,8,1756.150513
5062,5,6,8,1756.150513
5242,5,6,8,1756.150513
5530,5,6,8,1756.150513
5818,6,6,8,1756.1521
5926,6,6,8,1756.1521
6214,6,6,8,1756.1521
6250,6,6,8,1756.1521
6682,6,6,8,1756.1521
6790,6,6,8,1756.1521
6826,7,6,8,1756.154053
7546,7,6,8,1756.154053
7834,7,6,8,1756.154053
8122,8,6,8,1756.156128
8410,8,6,8,1756.156128
8518,8,6,8,1756.156128
8698,8,6,8,1756.156128
8806,8,6,8,1756.156128
9094,9,6,8,1756.158691
9130,9,6,8,1756.158691
9274,9,6,8,1756.158691
9382,9,6,8,1756.158691
9706,9,6,8,1756.158691
10138,9,6,8,1756.158691
10246,10,6,8,1756.161743
10426,10,6,8,1756.161743
10714,10,6,8,1756.161743
11002,10,6,8,1756.161743
11398,11,6,8,1756.165405
11686,11,6,8,1756.165405
11866,11,6,8,1756.165405
11974,11,6,8,1756.165405
12010,11,6,8,1756.165405
12442,11,6,8,1756.165405
12730,12,6,8,1756.169922
12838,12,6,8,1756.169922
13018,12,6,8,1756.169922
13162,12,6,8,1756.169922
13306,12,6,8,1756.169922
13414,12,6,8,1756.169922
13594,12,6,8,1756.169922
13702,13,6,8,1756.176147
13990,13,6,8,1756.176147
14278,13,6,8,1756.176147
14314,13,6,8,1756.176147
14458,13,6,8,1756.176147
15322,14,6,8,1756.181763
15430,14,6,8,1756.181763
15610,14,6,8,1756.181763
15898,15,6,8,1756.190063
16186,15,6,8,1756.190063
16294,15,6,8,1756.190063
16474,15,6,8,1756.190063
16582,15,6,8,1756.190063
16618,15,6,8,1756.190063
7970,8,5,13,1756.720947
8114,8,5,13,1756.720947
8330,8,5,13,1756.720947
8402,8,5,13,1756.720947
8546,8,5,13,1756.720947
8690,8,5,13,1756.720947
8978,8,5,13,1756.720947
6818,7,5,13,1756.721313
7250,7,5,13,1756.721313
7394,7,5,13,1756.721313
7466,7,5,13,1756.721313
7754,7,5,13,1756.721313
9698,9,5,13,1756.721313
9770,9,5,13,1756.721313
9842,9,5,13,1756.721313
10058,9,5,13,1756.721313
5810,6,5,13,1756.722046
6098,6,5,13,1756.722046
6386,6,5,13,1756.722046
6602,6,5,13,1756.722046
10634,10,5,13,1756.723022
10706,10,5,13,1756.723022
10922,10,5,13,1756.723022
10994,10,5,13,1756.723022
11282,10,5,13,1756.723022
4658,5,5,13,1756.723145
4874,5,5,13,1756.723145
5090,5,5,13,1756.723145
5162,5,5,13,1756.723145
5450,5,5,13,1756.723145
5522,5,5,13,1756.723145
3506,4,5,13,1756.724365
3794,4,5,13,1756.724365
3938,4,5,13,1756.724365
4082,4,5,13,1756.724365
4514,4,5,13,1756.724365
2570,3,5,13,1756.725586
2858,3,5,13,1756.725586
2930,3,5,13,1756.725586
3146,3,5,13,1756.725586
3218,3,5,13,1756.725586
3362,3,5,13,1756.725586
1202,2,5,13,1756.726929
1418,2,5,13,1756.726929
1634,2,5,13,1756.726929
2066,2,5,13,1756.726929
2210,2,5,13,1756.726929
11570,11,5,13,1756.727051
11786,11,5,13,1756.727051
12002,11,5,13,1756.727051
12434,11,5,13,1756.727051
50,1,5,13,1756.728271
266,1,5,13,1756.728271
338,1,5,13,1756.728271
554,1,5,13,1756.728271
626,1,5,13,1756.728271
914,1,5,13,1756.728271
12578,12,5,13,1756.735718
12938,12,5,13,1756.735718
13298,12,5,13,1756.735718
13514,12,5,13,1756.735718
13586,12,5,13,1756.735718
13730,13,5,13,1756.75415
13874,13,5,13,1756.75415
14162,13,5,13,1756.75415
14378,13,5,13,1756.75415
14882,14,5,13,1756.778198
15026,14,5,13,1756.778198
15242,14,5,13,1756.778198
15458,14,5,13,1756.778198
15530,14,5,13,1756.778198
15602,14,5,13,1756.778198
15818,14,5,13,1756.778198
15890,15,5,13,1756.824707
16178,15,5,13,1756.824707
16466,15,5,13,1756.824707
16754,15,5,13,1756.824707
16970,15,5,13,1756.824707
96,1,1,4,1758.757446
384,1,1,4,1758.757446
480,1,1,4,1758.757446
816,1,1,4,1758.757446
1032,1,1,4,1758.757446
1248,2,1,4,1758.758667
1344,2,1,4,1758.758667
1680,2,1,4,1758.758667
1776,2,1,4,1758.758667
2112,2,1,4,1758.758667
2544,3,1,4,1758.759888
2640,3,1,4,1758.759888
2688,3,1,4,1758.759888
2976,3,1,4,1758.759888
3072,3,1,4,1758.759888
3408,4,1,4,1758.761353
3840,4,1,4,1758.761353
3984,4,1,4,1758.761353
4272,4,1,4,1758.761353
4368,4,1,4,1758.761353
4704,5,1,4,1758.762817
5136,5,1,4,1758.762817
5232,5,1,4,1758.762817
5568,5,1,4,1758.762817
5664,5,1,4,1758.762817
6000,6,1,4,1758.764648
6432,6,1,4,1758.764648
6528,6,1,4,1758.764648
6576,6,1,4,1758.764648
6864,7,1,4,1758.766602
6960,7,1,4,1758.766602
7176,7,1,4,1758.766602
7296,7,1,4,1758.766602
7728,7,1,4,1758.766602
7824,7,1,4,1758.766602
7872,7,1,4,1758.766602
7944,8,1,4,1758.768799
8160,8,1,4,1758.768799
8256,8,1,4,1758.768799
8592,8,1,4,1758.768799
9024,8,1,4,1758.768799
9120,9,1,4,1758.77124
9456,9,1,4,1758.77124
9552,9,1,4,1758.77124
9888,9,1,4,1758.77124
10320,10,1,4,1758.77417
10416,10,1,4,1758.77417
10464,10,1,4,1758.77417
10752,10,1,4,1758.77417
10848,10,1,4,1758.77417
11184,10,1,4,1758.77417
11616,11,1,4,1758.77771
11760,11,1,4,1758.77771
12048,11,1,4,1758.77771
12144,11,1,4,1758.77771
12480,12,1,4,1758.781982
12912,12,1,4,1758.781982
13008,12,1,4,1758.781982
13344,12,1,4,1758.781982
13440,12,1,4,1758.781982
13776,13,1,4,1758.787598
14088,13,1,4,1758.787598
14208,13,1,4,1758.787598
14304,13,1,4,1758.787598
14352,13,1,4,1758.787598
14640,13,1,4,1758.787598
14736,14,1,4,1758.792603
14856,14,1,4,1758.792603
15072,14,1,4,1758.792603
15504,14,1,4,1758.792603
15648,14,1,4,1758.792603
15936,15,1,4,1758.799927
16032,15,1,4,1758.799927
16368,15,1,4,1758.799927
16800,15,1,4,1758.799927
16896,15,1,4,1758.799927
569,1,10,11,1763.381592
677,1,10,11,1763.381592
1109,1,10,11,1763.381592
1145,2,10,11,1763.382324
1253,2,10,11,1763.382324
1433,2,10,11,1763.382324
1541,2,10,11,1763.382324
2009,2,10,11,1763.382324
2117,2,10,11,1763.382324
2297,3,10,11,1763.383301
2405,3,10,11,1763.383301
2837,3,10,11,1763.383301
2873,3,10,11,1763.383301
2981,3,10,11,1763.383301
3161,3,10,11,1763.383301
3269,3,10,11,1763.383301
3845,4,10,11,1763.384277
4025,4,10,11,1763.384277
4133,4,10,11,1763.384277
4709,5,10,11,1763.385498
4997,5,10,11,1763.385498
5141,5,10,11,1763.385498
5465,5,10,11,1763.385498
5753,6,10,11,1763.386841
5861,6,10,11,1763.386841
6293,6,10,11,1763.386841
6329,6,10,11,1763.386841
6437,6,10,11,1763.386841
6617,6,10,11,1763.386841
6725,6,10,11,1763.386841
7301,7,10,11,1763.388428
7481,7,10,11,1763.388428
7589,7,10,11,1763.388428
226,1,5,7,1763.390381
274,1,5,7,1763.390381
370,1,5,7,1763.390381
586,1,5,7,1763.390381
802,1,5,7,1763.390381
8057,8,10,11,1763.390381
8453,8,10,11,1763.390381
8597,8,10,11,1763.390381
8921,8,10,11,1763.390381
9029,8,10,11,1763.390381
1138,2,5,7,1763.391479
1234,2,5,7,1763.391479
1570,2,5,7,1763.391479
2098,2,5,7,1763.391479
2218,2,5,7,1763.391479
2314,3,5,7,1763.3927
2530,3,5,7,1763.3927
2962,3,5,7,1763.3927
3082,3,5,7,1763.3927
9209,9,10,11,1763.3927
9317,9,10,11,1763.3927
9749,9,10,11,1763.3927
9785,9,10,11,1763.3927
9893,9,10,11,1763.3927
10073,9,10,11,1763.3927
10181,9,10,11,1763.3927
3730,4,5,7,1763.393921
3826,4,5,7,1763.393921
4042,4,5,7,1763.393921
4114,4,5,7,1763.393921
4258,4,5,7,1763.393921
4690,5,5,7,1763.395508
4906,5,5,7,1763.395508
5026,5,5,7,1763.395508
5458,5,5,7,1763.395508
5554,5,5,7,1763.395508
10325,10,10,11,1763.395508
10757,10,10,11,1763.395508
10937,10,10,11,1763.395508
11045,10,10,11,1763.395508
5674,6,5,7,1763.397095
5770,6,5,7,1763.397095
5986,6,5,7,1763.397095
6322,6,5,7,1763.397095
6418,6,5,7,1763.397095
6754,6,5,7,1763.397095
7282,7,5,7,1763.399048
7498,7,5,7,1763.399048
7714,7,5,7,1763.399048
11513,11,10,11,1763.399048
11621,11,10,11,1763.399048
11909,11,10,11,1763.399048
8050,8,5,7,1763.401245
8146,8,5,7,1763.401245
8266,8,5,7,1763.401245
8362,8,5,7,1763.401245
8650,8,5,7,1763.401245
8914,8,5,7,1763.401245
9010,8,5,7,1763.401245
9226,9,5,7,1763.403809
9442,9,5,7,1763.403809
9874,9,5,7,1763.403809
9994,9,5,7,1763.403809
12485,12,10,11,1763.403809
12665,12,10,11,1763.403809
12773,12,10,11,1763.403809
13205,12,10,11,1763.403809
13241,12,10,11,1763.403809
13529,12,10,11,1763.403809
10210,10,5,7,1763.406738
10594,10,5,7,1763.406738
10738,10,5,7,1763.406738
10954,10,5,7,1763.406738
11170,10,5,7,1763.406738
11506,11,5,7,1763.4104
11602,11,5,7,1763.4104
11818,11,5,7,1763.4104
11890,11,5,7,1763.4104
11938,11,5,7,1763.4104
12466,11,5,7,1763.4104
13637,13,10,11,1763.4104
14213,13,10,11,1763.4104
14393,13,10,11,1763.4104
14501,13,10,11,1763.4104
12586,12,5,7,1763.414917
12682,12,5,7,1763.414917
12898,12,5,7,1763.414917
13234,12,5,7,1763.414917
13330,12,5,7,1763.414917
13450,12,5,7,1763.414917
14933,14,10,11,1763.416748
15077,14,10,11,1763.416748
15257,14,10,11,1763.416748
15365,14,10,11,1763.416748
15509,14,10,11,1763.416748
15833,14,10,11,1763.416748
13834,13,5,7,1763.421021
14098,13,5,7,1763.421021
14194,13,5,7,1763.421021
14410,13,5,7,1763.421021
14482,13,5,7,1763.421021
14626,13,5,7,1763.421021
15058,14,5,7,1763.426514
15178,14,5,7,1763.426514
15778,14,5,7,1763.426514
15826,14,5,7,1763.426514
16121,15,10,11,1763.426514
16229,15,10,11,1763.426514
16661,15,10,11,1763.426514
16697,15,10,11,1763.426514
16805,15,10,11,1763.426514
16985,15,10,11,1763.426514
15922,15,5,7,1763.43457
16138,15,5,7,1763.43457
16354,15,5,7,1763.43457
16426,15,5,7,1763.43457
16690,15,5,7,1763.43457
16786,15,5,7,1763.43457
28,1,4,6,1769.200684
172,1,4,6,1769.200684
460,1,4,6,1769.200684
514,1,4,6,1769.200684
604,1,4,6,1769.200684
892,1,4,6,1769.200684
1090,1,4,6,1769.200684
1324,2,4,6,1769.201904
1468,2,4,6,1769.201904
1756,2,4,6,1769.201904
1900,2,4,6,1769.201904
2242,2,4,6,1769.201904
2332,3,4,6,1769.203125
2620,3,4,6,1769.203125
2764,3,4,6,1769.203125
3052,3,4,6,1769.203125
3106,3,4,6,1769.203125
3196,3,4,6,1769.203125
3484,4,4,6,1769.204468
3970,4,4,6,1769.204468
4060,4,4,6,1769.204468
4348,4,4,6,1769.204468
4546,5,4,6,1769.205933
4780,5,4,6,1769.205933
4924,5,4,6,1769.205933
5212,5,4,6,1769.205933
5356,5,4,6,1769.205933
5698,6,4,6,1769.207642
5788,6,4,6,1769.207642
6076,6,4,6,1769.207642
6274,6,4,6,1769.207642
6508,6,4,6,1769.207642
6652,6,4,6,1769.207642
6940,7,4,6,1769.209595
7084,7,4,6,1769.209595
7372,7,4,6,1769.209595
7426,7,4,6,1769.209595
7804,7,4,6,1769.209595
8236,8,4,6,1769.211792
8380,8,4,6,1769.211792
8668,8,4,6,1769.211792
8812,8,4,6,1769.211792
9154,9,4,6,1769.214355
9244,9,4,6,1769.214355
9532,9,4,6,1769.214355
9676,9,4,6,1769.214355
9730,9,4,6,1769.214355
9964,9,4,6,1769.214355
10396,10,4,6,1769.217285
10540,10,4,6,1769.217285
10882,10,4,6,1769.217285
10972,10,4,6,1769.217285
11260,10,4,6,1769.217285
11458,11,4,6,1769.220947
11692,11,4,6,1769.220947
11836,11,4,6,1769.220947
12124,11,4,6,1769.220947
12268,11,4,6,1769.220947
12322,11,4,6,1769.220947
12610,12,4,6,1769.225464
12700,12,4,6,1769.225464
12988,12,4,6,1769.225464
13186,12,4,6,1769.225464
13420,12,4,6,1769.225464
13564,12,4,6,1769.225464
13852,13,4,6,1769.231445
13996,13,4,6,1769.231445
14284,13,4,6,1769.231445
14338,13,4,6,1769.231445
14428,13,4,6,1769.231445
14716,13,4,6,1769.231445
14914,14,4,6,1769.236694
15148,14,4,6,1769.236694
15580,14,4,6,1769.236694
15724,14,4,6,1769.236694
16066,15,4,6,1769.244629
16156,15,4,6,1769.244629
16444,15,4,6,1769.244629
16642,15,4,6,1769.244629
16876,15,4,6,1769.244629
16930,15,4,6,1769.244629
10241,10,8,14,1772.164551
10337,10,8,14,1772.164551
10430,10,8,14,1772.164551
10526,10,8,14,1772.164551
10769,10,8,14,1772.164551
11105,10,8,14,1772.164551
11294,10,8,14,1772.164551
11390,11,8,14,1772.165161
11681,11,8,14,1772.165161
11969,11,8,14,1772.165161
12065,11,8,14,1772.165161
12158,11,8,14,1772.165161
9089,9,8,14,1772.165283
9377,9,8,14,1772.165283
9473,9,8,14,1772.165283
9566,9,8,14,1772.165283
7934,8,8,14,1772.166748
8513,8,8,14,1772.166748
8702,8,8,14,1772.166748
6881,7,8,14,1772.168579
6974,7,8,14,1772.168579
7550,7,8,14,1772.168579
7649,7,8,14,1772.168579
7745,7,8,14,1772.168579
7838,7,8,14,1772.168579
12734,12,8,14,1772.169067
12833,12,8,14,1772.169067
12929,12,8,14,1772.169067
13022,12,8,14,1772.169067
13118,12,8,14,1772.169067
5921,6,8,14,1772.17041
6110,6,8,14,1772.17041
6206,6,8,14,1772.17041
6638,6,8,14,1772.17041
6785,6,8,14,1772.17041
4625,5,8,14,1772.172241
4958,5,8,14,1772.172241
5057,5,8,14,1772.172241
5246,5,8,14,1772.172241
5342,5,8,14,1772.172241
3518,4,8,14,1772.174072
3614,4,8,14,1772.174072
3905,4,8,14,1772.174072
4193,4,8,14,1772.174072
4289,4,8,14,1772.174072
4382,4,8,14,1772.174072
2465,3,8,14,1772.175781
2561,3,8,14,1772.175781
2654,3,8,14,1772.175781
2750,3,8,14,1772.175781
3329,3,8,14,1772.175781
1313,2,8,14,1772.17749
1601,2,8,14,1772.17749
1697,2,8,14,1772.17749
1790,2,8,14,1772.17749
17,1,8,14,1772.179077
62,1,8,14,1772.179077
158,1,8,14,1772.179077
494,1,8,14,1772.179077
737,1,8,14,1772.179077
926,1,8,14,1772.179077
13697,13,8,14,1772.18103
13886,13,8,14,1772.18103
13982,13,8,14,1772.18103
14318,13,8,14,1772.18103
14561,13,8,14,1772.18103
14657,13,8,14,1772.18103
14750,14,8,14,1772.200073
15326,14,8,14,1772.200073
15425,14,8,14,1772.200073
15521,14,8,14,1772.200073
15614,14,8,14,1772.200073
15710,14,8,14,1772.200073
16289,15,8,14,1772.243652
16478,15,8,14,1772.243652
16574,15,8,14,1772.243652
16865,15,8,14,1772.243652
25,1,9,10,1773.954834
241,1,9,10,1773.954834
457,1,9,10,1773.954834
1105,1,9,10,1773.954834
1177,2,9,10,1773.955688
1321,2,9,10,1773.955688
1393,2,9,10,1773.955688
1609,2,9,10,1773.955688
1969,2,9,10,1773.955688
2185,2,9,10,1773.955688
2257,2,9,10,1773.955688
2473,3,9,10,1773.956787
2833,3,9,10,1773.956787
3049,3,9,10,1773.956787
3121,3,9,10,1773.956787
3337,3,9,10,1773.956787
3697,4,9,10,1773.957886
3913,4,9,10,1773.957886
4201,4,9,10,1773.957886
4561,5,9,10,1773.959106
4777,5,9,10,1773.959106
4849,5,9,10,1773.959106
5065,5,9,10,1773.959106
5425,5,9,10,1773.959106
5641,5,9,10,1773.959106
5713,6,9,10,1773.960693
6289,6,9,10,1773.960693
6505,6,9,10,1773.960693
6793,6,9,10,1773.960693
6937,7,9,10,1773.962402
7153,7,9,10,1773.962402
7369,7,9,10,1773.962402
7441,7,9,10,1773.962402
7657,7,9,10,1773.962402
204,1,3,5,1773.964355
420,1,3,5,1773.964355
564,1,3,5,1773.964355
780,1,3,5,1773.964355
852,1,3,5,1773.964355
996,1,3,5,1773.964355
8017,8,9,10,1773.964355
8233,8,9,10,1773.964355
8305,8,9,10,1773.964355
8881,8,9,10,1773.964355
1428,2,3,5,1773.965454
1860,2,3,5,1773.965454
1932,2,3,5,1773.965454
2148,2,3,5,1773.965454
2292,3,3,5,1773.966797
2580,3,3,5,1773.966797
2724,3,3,5,1773.966797
3156,3,3,5,1773.966797
9097,9,9,10,1773.966797
9169,9,9,10,1773.966797
9385,9,9,10,1773.966797
9961,9,9,10,1773.966797
10033,9,9,10,1773.966797
3444,4,3,5,1773.96814
3876,4,3,5,1773.96814
4020,4,3,5,1773.96814
4236,4,3,5,1773.96814
4308,4,3,5,1773.96814
4452,4,3,5,1773.96814
4884,5,3,5,1773.969727
5172,5,3,5,1773.969727
5316,5,3,5,1773.969727
5388,5,3,5,1773.969727
10249,10,9,10,1773.969727
10393,10,9,10,1773.969727
10609,10,9,10,1773.969727
10825,10,9,10,1773.969727
10897,10,9,10,1773.969727
11113,10,9,10,1773.969727
5748,6,3,5,1773.971436
5964,6,3,5,1773.971436
6036,6,3,5,1773.971436
6180,6,3,5,1773.971436
6468,6,3,5,1773.971436
6612,6,3,5,1773.971436
7332,7,3,5,1773.973389
7476,7,3,5,1773.973389
7692,7,3,5,1773.973389
7764,7,3,5,1773.973389
7908,7,3,5,1773.973389
11473,11,9,10,1773.973389
11545,11,9,10,1773.973389
11689,11,9,10,1773.973389
11977,11,9,10,1773.973389
12337,11,9,10,1773.973389
8340,8,3,5,1773.975586
8628,8,3,5,1773.975586
8772,8,3,5,1773.975586
9060,8,3,5,1773.975586
9204,9,3,5,1773.978149
9420,9,3,5,1773.978149
9636,9,3,5,1773.978149
9924,9,3,5,1773.978149
10068,9,3,5,1773.978149
12553,12,9,10,1773.978149
12625,12,9,10,1773.978149
12841,12,9,10,1773.978149
13201,12,9,10,1773.978149
13417,12,9,10,1773.978149
13489,12,9,10,1773.978149
10356,10,3,5,1773.981079
10572,10,3,5,1773.981079
10788,10,3,5,1773.981079
10932,10,3,5,1773.981079
11148,10,3,5,1773.981079
11220,10,3,5,1773.981079
11364,11,3,5,1773.984741
11796,11,3,5,1773.984741
12084,11,3,5,1773.984741
12228,11,3,5,1773.984741
12300,11,3,5,1773.984741
13849,13,9,10,1773.984741
14065,13,9,10,1773.984741
14281,13,9,10,1773.984741
14569,13,9,10,1773.984741
12516,12,3,5,1773.989136
12660,12,3,5,1773.989136
12876,12,3,5,1773.989136
12948,12,3,5,1773.989136
13092,12,3,5,1773.989136
13524,12,3,5,1773.989136
14929,14,9,10,1773.990845
15001,14,9,10,1773.990845
15145,14,9,10,1773.990845
15217,14,9,10,1773.990845
15433,14,9,10,1773.990845
15793,14,9,10,1773.990845
13812,13,3,5,1773.994995
14244,13,3,5,1773.994995
14388,13,3,5,1773.994995
14604,13,3,5,1773.994995
14820,14,3,5,1774.000244
15252,14,3,5,1774.000244
15540,14,3,5,1774.000244
15684,14,3,5,1774.000244
15756,14,3,5,1774.000244
16009,15,9,10,1774.000244
16081,15,9,10,1774.000244
16873,15,9,10,1774.000244
16945,15,9,10,1774.000244
15972,15,3,5,1774.007935
16116,15,3,5,1774.007935
16404,15,3,5,1774.007935
16548,15,3,5,1774.007935
16836,15,3,5,1774.007935
16980,15,3,5,1774.007935
168,1,2,4,1777.940796
600,1,2,4,1777.940796
696,1,2,4,1777.940796
744,1,2,4,1777.940796
1128,1,2,4,1777.940796
1464,2,2,4,1777.941895
1668,2,2,4,1777.941895
1896,2,2,4,1777.941895
1992,2,2,4,1777.941895
2328,3,2,4,1777.943237
2424,3,2,4,1777.943237
2436,3,2,4,1777.943237
2760,3,2,4,1777.943237
3192,3,2,4,1777.943237
3288,3,2,4,1777.943237
3624,4,2,4,1777.94458
3720,4,2,4,1777.94458
4056,4,2,4,1777.94458
4164,4,2,4,1777.94458
4488,4,2,4,1777.94458
4584,5,2,4,1777.946167
4632,5,2,4,1777.946167
4920,5,2,4,1777.946167
5016,5,2,4,1777.946167
5352,5,2,4,1777.946167
5784,6,2,4,1777.947876
5892,6,2,4,1777.947876
5928,6,2,4,1777.947876
6216,6,2,4,1777.947876
6312,6,2,4,1777.947876
6648,6,2,4,1777.947876
7080,7,2,4,1777.949829
7512,7,2,4,1777.949829
7608,7,2,4,1777.949829
8376,8,2,4,1777.952026
8472,8,2,4,1777.952026
8520,8,2,4,1777.952026
8580,8,2,4,1777.952026
8808,8,2,4,1777.952026
8904,8,2,4,1777.952026
9240,9,2,4,1777.95459
9348,9,2,4,1777.95459
9672,9,2,4,1777.95459
9816,9,2,4,1777.95459
10104,9,2,4,1777.95459
10200,9,2,4,1777.95459
10536,10,2,4,1777.957642
10968,10,2,4,1777.957642
11064,10,2,4,1777.957642
11400,11,2,4,1777.961182
11496,11,2,4,1777.961182
11832,11,2,4,1777.961182
12036,11,2,4,1777.961182
12264,11,2,4,1777.961182
12360,11,2,4,1777.961182
12408,11,2,4,1777.961182
12696,12,2,4,1777.965576
12792,12,2,4,1777.965576
12804,12,2,4,1777.965576
13128,12,2,4,1777.965576
13560,12,2,4,1777.965576
13656,13,2,4,1777.971191
13704,13,2,4,1777.971191
13992,13,2,4,1777.971191
14424,13,2,4,1777.971191
14952,14,2,4,1777.976318
15288,14,2,4,1777.976318
15384,14,2,4,1777.976318
15720,14,2,4,1777.976318
16152,15,2,4,1777.983887
16248,15,2,4,1777.983887
16260,15,2,4,1777.983887
16296,15,2,4,1777.983887
16584,15,2,4,1777.983887
16680,15,2,4,1777.983887
97,1,8,9,1781.300171
385,1,8,9,1781.300171
481,1,8,9,1781.300171
574,1,8,9,1781.300171
1006,1,8,9,1781.300171
1249,2,8,9,1781.301147
1345,2,8,9,1781.301147
1438,2,8,9,1781.301147
1534,2,8,9,1781.301147
2113,2,8,9,1781.301147
2302,3,8,9,1781.302124
2398,3,8,9,1781.302124
2689,3,8,9,1781.302124
2977,3,8,9,1781.302124
3073,3,8,9,1781.302124
3166,3,8,9,1781.302124
3742,4,8,9,1781.303345
3841,4,8,9,1781.303345
4030,4,8,9,1781.303345
4126,4,8,9,1781.303345
4369,4,8,9,1781.303345
4705,5,8,9,1781.304688
4894,5,8,9,1781.304688
4990,5,8,9,1781.304688
5137,5,8,9,1781.304688
5569,5,8,9,1781.304688
5665,5,8,9,1781.304688
5758,6,8,9,1781.306274
6334,6,8,9,1781.306274
6433,6,8,9,1781.306274
6529,6,8,9,1781.306274
6622,6,8,9,1781.306274
6718,6,8,9,1781.306274
7297,7,8,9,1781.308105
7486,7,8,9,1781.308105
7873,7,8,9,1781.308105
7918,7,8,9,1781.308105
48,1,1,3,1781.310181
264,1,1,3,1781.310181
336,1,1,3,1781.310181
624,1,1,3,1781.310181
768,1,1,3,1781.310181
912,1,1,3,1781.310181
8161,8,8,9,1781.310181
8257,8,8,9,1781.310181
8350,8,8,9,1781.310181
9025,8,8,9,1781.310181
1200,2,1,3,1781.311401
1632,2,1,3,1781.311401
1920,2,1,3,1781.311401
2064,2,1,3,1781.311401
2208,2,1,3,1781.311401
2496,3,1,3,1781.312622
2568,3,1,3,1781.312622
2928,3,1,3,1781.312622
3216,3,1,3,1781.312622
3360,3,1,3,1781.312622
9121,9,8,9,1781.312622
9214,9,8,9,1781.312622
9310,9,8,9,1781.312622
9889,9,8,9,1781.312622
10078,9,8,9,1781.312622
10174,9,8,9,1781.312622
3504,4,1,3,1781.314087
3792,4,1,3,1781.314087
3936,4,1,3,1781.314087
4080,4,1,3,1781.314087
4224,4,1,3,1781.314087
4512,4,1,3,1781.314087
4656,5,1,3,1781.315674
4800,5,1,3,1781.315674
4872,5,1,3,1781.315674
5088,5,1,3,1781.315674
5520,5,1,3,1781.315674
10222,10,8,9,1781.315674
10465,10,8,9,1781.315674
10753,10,8,9,1781.315674
10849,10,8,9,1781.315674
10942,10,8,9,1781.315674
5808,6,1,3,1781.317383
5952,6,1,3,1781.317383
6096,6,1,3,1781.317383
6384,6,1,3,1781.317383
6816,7,1,3,1781.319336
7104,7,1,3,1781.319336
7248,7,1,3,1781.319336
7392,7,1,3,1781.319336
7680,7,1,3,1781.319336
11518,11,8,9,1781.319336
11617,11,8,9,1781.319336
11806,11,8,9,1781.319336
11902,11,8,9,1781.319336
7968,8,1,3,1781.321533
8112,8,1,3,1781.321533
8328,8,1,3,1781.321533
8400,8,1,3,1781.321533
8544,8,1,3,1781.321533
8688,8,1,3,1781.321533
8976,8,1,3,1781.321533
9408,9,1,3,1781.324097
9696,9,1,3,1781.324097
9840,9,1,3,1781.324097
9984,9,1,3,1781.324097
12481,12,8,9,1781.324097
12670,12,8,9,1781.324097
12766,12,8,9,1781.324097
13345,12,8,9,1781.324097
13441,12,8,9,1781.324097
13534,12,8,9,1781.324097
10272,10,1,3,1781.327026
10704,10,1,3,1781.327026
10992,10,1,3,1781.327026
11136,10,1,3,1781.327026
11280,10,1,3,1781.327026
11568,11,1,3,1781.330566
11712,11,1,3,1781.330566
11784,11,1,3,1781.330566
12000,11,1,3,1781.330566
12288,11,1,3,1781.330566
12432,11,1,3,1781.330566
14110,13,8,9,1781.330566
14209,13,8,9,1781.330566
14305,13,8,9,1781.330566
14353,13,8,9,1781.330566
14398,13,8,9,1781.330566
14494,13,8,9,1781.330566
12576,12,1,3,1781.334961
12864,12,1,3,1781.334961
13296,12,1,3,1781.334961
13584,12,1,3,1781.334961
14830,14,8,9,1781.336548
15073,14,8,9,1781.336548
15262,14,8,9,1781.336548
15649,14,8,9,1781.336548
13728,13,1,3,1781.340576
13872,13,1,3,1781.340576
14160,13,1,3,1781.340576
14592,13,1,3,1781.340576
14880,14,1,3,1781.345581
15024,14,1,3,1781.345581
15168,14,1,3,1781.345581
15456,14,1,3,1781.345581
15600,14,1,3,1781.345581
15937,15,8,9,1781.345581
16033,15,8,9,1781.345581
16126,15,8,9,1781.345581
16801,15,8,9,1781.345581
16897,15,8,9,1781.345581
16990,15,8,9,1781.345581
15888,15,1,3,1781.352905
16176,15,1,3,1781.352905
16320,15,1,3,1781.352905
16464,15,1,3,1781.352905
16752,15,1,3,1781.352905
22,1,7,8,1786.700073
310,1,7,8,1786.700073
526,1,7,8,1786.700073
742,1,7,8,1786.700073
1174,2,7,8,1786.70105
1390,2,7,8,1786.70105
1678,2,7,8,1786.70105
1750,2,7,8,1786.70105
1894,2,7,8,1786.70105
1966,2,7,8,1786.70105
2038,2,7,8,1786.70105
2254,2,7,8,1786.70105
2326,3,7,8,1786.702148
2614,3,7,8,1786.702148
2902,3,7,8,1786.702148
3118,3,7,8,1786.702148
3694,4,7,8,1786.703491
3766,4,7,8,1786.703491
3982,4,7,8,1786.703491
4270,4,7,8,1786.703491
4558,5,7,8,1786.704834
4630,5,7,8,1786.704834
