Evaluation Data,,,,
Evaluation Index,Label 1,Label 2,Label 3,Response 1
7408,6,1,4,1758.764648
7456,6,1,4,1758.764648
7552,7,1,4,1758.766602
7624,7,1,4,1758.766602
7672,7,1,4,1758.766602
7768,7,1,4,1758.766602
7816,7,1,4,1758.766602
7840,7,1,4,1758.766602
7888,7,1,4,1758.766602
7984,7,1,4,1758.766602
8032,7,1,4,1758.766602
8056,7,1,4,1758.766602
8104,7,1,4,1758.766602
8200,7,1,4,1758.766602
8320,7,1,4,1758.766602
8416,7,1,4,1758.766602
8488,7,1,4,1758.766602
8536,7,1,4,1758.766602
8632,7,1,4,1758.766602
8680,7,1,4,1758.766602
8704,7,1,4,1758.766602
8752,8,1,4,1758.768799
8848,8,1,4,1758.768799
8920,8,1,4,1758.768799
8968,8,1,4,1758.768799
9064,8,1,4,1758.768799
9112,8,1,4,1758.768799
9136,8,1,4,1758.768799
9184,8,1,4,1758.768799
9280,8,1,4,1758.768799
9328,8,1,4,1758.768799
9352,8,1,4,1758.768799
9400,8,1,4,1758.768799
9496,8,1,4,1758.768799
9568,8,1,4,1758.768799
9616,8,1,4,1758.768799
9712,8,1,4,1758.768799
9760,8,1,4,1758.768799
9784,8,1,4,1758.768799
9832,8,1,4,1758.768799
9928,8,1,4,1758.768799
9976,8,1,4,1758.768799
10000,8,1,4,1758.768799
41,1,5,7,1763.390381
113,1,5,7,1763.390381
185,1,5,7,1763.390381
209,1,5,7,1763.390381
257,1,5,7,1763.390381
329,1,5,7,1763.390381
425,1,5,7,1763.390381
473,1,5,7,1763.390381
545,1,5,7,1763.390381
617,1,5,7,1763.390381
641,1,5,7,1763.390381
689,1,5,7,1763.390381
761,1,5,7,1763.390381
833,1,5,7,1763.390381
857,1,5,7,1763.390381
905,1,5,7,1763.390381
977,1,5,7,1763.390381
1121,1,5,7,1763.390381
1193,1,5,7,1763.390381
1265,2,5,7,1763.391479
1289,2,5,7,1763.391479
1337,2,5,7,1763.391479
1409,2,5,7,1763.391479
1481,2,5,7,1763.391479
1505,2,5,7,1763.391479
1553,2,5,7,1763.391479
1625,2,5,7,1763.391479
1769,2,5,7,1763.391479
1841,2,5,7,1763.391479
1913,2,5,7,1763.391479
1937,2,5,7,1763.391479
1985,2,5,7,1763.391479
2057,2,5,7,1763.391479
2129,2,5,7,1763.391479
2153,2,5,7,1763.391479
2201,2,5,7,1763.391479
2273,2,5,7,1763.391479
2417,2,5,7,1763.391479
2489,2,5,7,1763.391479
2561,3,5,7,1763.3927
2585,3,5,7,1763.3927
2633,3,5,7,1763.3927
2705,3,5,7,1763.3927
2777,3,5,7,1763.3927
2801,3,5,7,1763.3927
2849,3,5,7,1763.3927
2921,3,5,7,1763.3927
3065,3,5,7,1763.3927
3137,3,5,7,1763.3927
3209,3,5,7,1763.3927
3233,3,5,7,1763.3927
3281,3,5,7,1763.3927
3353,3,5,7,1763.3927
3425,3,5,7,1763.3927
3449,3,5,7,1763.3927
3497,3,5,7,1763.3927
3569,3,5,7,1763.3927
3713,3,5,7,1763.3927
3785,4,5,7,1763.393921
3857,4,5,7,1763.393921
3881,4,5,7,1763.393921
3929,4,5,7,1763.393921
4001,4,5,7,1763.393921
4073,4,5,7,1763.393921
4097,4,5,7,1763.393921
4145,4,5,7,1763.393921
4217,4,5,7,1763.393921
4313,4,5,7,1763.393921
4361,4,5,7,1763.393921
4433,4,5,7,1763.393921
4505,4,5,7,1763.393921
4529,4,5,7,1763.393921
4577,4,5,7,1763.393921
4649,4,5,7,1763.393921
4721,4,5,7,1763.393921
4745,4,5,7,1763.393921
4793,4,5,7,1763.393921
4865,4,5,7,1763.393921
5009,5,5,7,1763.395508
5081,5,5,7,1763.395508
5153,5,5,7,1763.395508
5177,5,5,7,1763.395508
5225,5,5,7,1763.395508
5297,5,5,7,1763.395508
5369,5,5,7,1763.395508
5393,5,5,7,1763.395508
5441,5,5,7,1763.395508
5513,5,5,7,1763.395508
5657,5,5,7,1763.395508
5729,5,5,7,1763.395508
5825,5,5,7,1763.395508
5873,5,5,7,1763.395508
5945,5,5,7,1763.395508
6017,5,5,7,1763.395508
6041,5,5,7,1763.395508
6089,5,5,7,1763.395508
6161,5,5,7,1763.395508
6257,6,5,7,1763.397095
6305,6,5,7,1763.397095
6377,6,5,7,1763.397095
6449,6,5,7,1763.397095
6473,6,5,7,1763.397095
6521,6,5,7,1763.397095
6593,6,5,7,1763.397095
6665,6,5,7,1763.397095
6689,6,5,7,1763.397095
6737,6,5,7,1763.397095
6809,6,5,7,1763.397095
6953,6,5,7,1763.397095
7025,6,5,7,1763.397095
7097,6,5,7,1763.397095
7121,6,5,7,1763.397095
7169,6,5,7,1763.397095
7241,6,5,7,1763.397095
7313,6,5,7,1763.397095
7337,6,5,7,1763.397095
7385,6,5,7,1763.397095
7457,6,5,7,1763.397095
7601,7,5,7,1763.399048
7673,7,5,7,1763.399048
7745,7,5,7,1763.399048
7769,7,5,7,1763.399048
7817,7,5,7,1763.399048
7889,7,5,7,1763.399048
7961,7,5,7,1763.399048
7985,7,5,7,1763.399048
8033,7,5,7,1763.399048
8105,7,5,7,1763.399048
8249,7,5,7,1763.399048
8321,7,5,7,1763.399048
8393,7,5,7,1763.399048
8417,7,5,7,1763.399048
8465,7,5,7,1763.399048
8537,7,5,7,1763.399048
8609,7,5,7,1763.399048
8633,7,5,7,1763.399048
8681,7,5,7,1763.399048
8753,8,5,7,1763.401245
8897,8,5,7,1763.401245
8969,8,5,7,1763.401245
9041,8,5,7,1763.401245
9065,8,5,7,1763.401245
9113,8,5,7,1763.401245
9185,8,5,7,1763.401245
9257,8,5,7,1763.401245
9281,8,5,7,1763.401245
9329,8,5,7,1763.401245
9401,8,5,7,1763.401245
9545,8,5,7,1763.401245
9617,8,5,7,1763.401245
9689,8,5,7,1763.401245
9713,8,5,7,1763.401245
9761,8,5,7,1763.401245
9833,8,5,7,1763.401245
9905,8,5,7,1763.401245
9929,8,5,7,1763.401245
9977,8,5,7,1763.401245
38,1,4,6,1769.200684
110,1,4,6,1769.200684
182,1,4,6,1769.200684
214,1,4,6,1769.200684
254,1,4,6,1769.200684
326,1,4,6,1769.200684
430,1,4,6,1769.200684
470,1,4,6,1769.200684
542,1,4,6,1769.200684
646,1,4,6,1769.200684
686,1,4,6,1769.200684
718,1,4,6,1769.200684
758,1,4,6,1769.200684
830,1,4,6,1769.200684
862,1,4,6,1769.200684
902,1,4,6,1769.200684
974,1,4,6,1769.200684
1078,1,4,6,1769.200684
1118,1,4,6,1769.200684
1190,1,4,6,1769.200684
1294,2,4,6,1769.201904
1334,2,4,6,1769.201904
1406,2,4,6,1769.201904
1478,2,4,6,1769.201904
1510,2,4,6,1769.201904
1550,2,4,6,1769.201904
1622,2,4,6,1769.201904
1726,2,4,6,1769.201904
1766,2,4,6,1769.201904
1838,2,4,6,1769.201904
1942,2,4,6,1769.201904
1982,2,4,6,1769.201904
2054,2,4,6,1769.201904
2158,2,4,6,1769.201904
2198,2,4,6,1769.201904
2270,2,4,6,1769.201904
2374,2,4,6,1769.201904
2414,2,4,6,1769.201904
2486,2,4,6,1769.201904
2590,3,4,6,1769.203125
2630,3,4,6,1769.203125
2662,3,4,6,1769.203125
2702,3,4,6,1769.203125
2774,3,4,6,1769.203125
2806,3,4,6,1769.203125
2846,3,4,6,1769.203125
2918,3,4,6,1769.203125
3022,3,4,6,1769.203125
3062,3,4,6,1769.203125
3134,3,4,6,1769.203125
3238,3,4,6,1769.203125
3278,3,4,6,1769.203125
3350,3,4,6,1769.203125
3422,3,4,6,1769.203125
3454,3,4,6,1769.203125
3494,3,4,6,1769.203125
3566,3,4,6,1769.203125
3670,3,4,6,1769.203125
3710,3,4,6,1769.203125
3782,4,4,6,1769.204468
3886,4,4,6,1769.204468
3926,4,4,6,1769.204468
3998,4,4,6,1769.204468
4102,4,4,6,1769.204468
4142,4,4,6,1769.204468
4214,4,4,6,1769.204468
4318,4,4,6,1769.204468
4358,4,4,6,1769.204468
4430,4,4,6,1769.204468
4534,4,4,6,1769.204468
4574,4,4,6,1769.204468
4606,4,4,6,1769.204468
4646,4,4,6,1769.204468
4718,4,4,6,1769.204468
4750,4,4,6,1769.204468
4790,4,4,6,1769.204468
4862,4,4,6,1769.204468
4966,4,4,6,1769.204468
5006,5,4,6,1769.205933
5078,5,4,6,1769.205933
5182,5,4,6,1769.205933
5222,5,4,6,1769.205933
5294,5,4,6,1769.205933
5366,5,4,6,1769.205933
5398,5,4,6,1769.205933
5438,5,4,6,1769.205933
5510,5,4,6,1769.205933
5614,5,4,6,1769.205933
5654,5,4,6,1769.205933
5726,5,4,6,1769.205933
5830,5,4,6,1769.205933
5870,5,4,6,1769.205933
5942,5,4,6,1769.205933
6046,5,4,6,1769.205933
6086,5,4,6,1769.205933
6158,5,4,6,1769.205933
6262,6,4,6,1769.207642
6302,6,4,6,1769.207642
6374,6,4,6,1769.207642
6478,6,4,6,1769.207642
6518,6,4,6,1769.207642
6550,6,4,6,1769.207642
6590,6,4,6,1769.207642
6662,6,4,6,1769.207642
6694,6,4,6,1769.207642
6734,6,4,6,1769.207642
6806,6,4,6,1769.207642
6910,6,4,6,1769.207642
6950,6,4,6,1769.207642
7022,6,4,6,1769.207642
7126,6,4,6,1769.207642
7166,6,4,6,1769.207642
7238,6,4,6,1769.207642
7310,6,4,6,1769.207642
7342,6,4,6,1769.207642
7382,6,4,6,1769.207642
7454,6,4,6,1769.207642
7558,7,4,6,1769.209595
7598,7,4,6,1769.209595
7670,7,4,6,1769.209595
7774,7,4,6,1769.209595
7814,7,4,6,1769.209595
7886,7,4,6,1769.209595
7990,7,4,6,1769.209595
8030,7,4,6,1769.209595
8102,7,4,6,1769.209595
8206,7,4,6,1769.209595
8246,7,4,6,1769.209595
8318,7,4,6,1769.209595
8422,7,4,6,1769.209595
8462,7,4,6,1769.209595
8494,7,4,6,1769.209595
8534,7,4,6,1769.209595
8606,7,4,6,1769.209595
8638,7,4,6,1769.209595
8678,7,4,6,1769.209595
8750,7,4,6,1769.209595
8854,8,4,6,1769.211792
8894,8,4,6,1769.211792
8966,8,4,6,1769.211792
9070,8,4,6,1769.211792
9110,8,4,6,1769.211792
9182,8,4,6,1769.211792
9254,8,4,6,1769.211792
9286,8,4,6,1769.211792
9326,8,4,6,1769.211792
9398,8,4,6,1769.211792
9502,8,4,6,1769.211792
9542,8,4,6,1769.211792
9614,8,4,6,1769.211792
9718,8,4,6,1769.211792
9758,8,4,6,1769.211792
9830,8,4,6,1769.211792
9934,8,4,6,1769.211792
9974,8,4,6,1769.211792
34,1,3,5,1773.964355
130,1,3,5,1773.964355
178,1,3,5,1773.964355
202,1,3,5,1773.964355
250,1,3,5,1773.964355
346,1,3,5,1773.964355
394,1,3,5,1773.964355
466,1,3,5,1773.964355
562,1,3,5,1773.964355
610,1,3,5,1773.964355
634,1,3,5,1773.964355
682,1,3,5,1773.964355
778,1,3,5,1773.964355
826,1,3,5,1773.964355
898,1,3,5,1773.964355
994,1,3,5,1773.964355
1042,1,3,5,1773.964355
1114,1,3,5,1773.964355
1210,1,3,5,1773.964355
1258,2,3,5,1773.965454
1282,2,3,5,1773.965454
1330,2,3,5,1773.965454
1426,2,3,5,1773.965454
1474,2,3,5,1773.965454
1546,2,3,5,1773.965454
1642,2,3,5,1773.965454
1762,2,3,5,1773.965454
1858,2,3,5,1773.965454
1906,2,3,5,1773.965454
1930,2,3,5,1773.965454
1978,2,3,5,1773.965454
2074,2,3,5,1773.965454
2122,2,3,5,1773.965454
2146,2,3,5,1773.965454
2194,2,3,5,1773.965454
2290,2,3,5,1773.965454
2338,2,3,5,1773.965454
2410,2,3,5,1773.965454
2506,3,3,5,1773.966797
2554,3,3,5,1773.966797
2578,3,3,5,1773.966797
2626,3,3,5,1773.966797
2722,3,3,5,1773.966797
2770,3,3,5,1773.966797
2794,3,3,5,1773.966797
2842,3,3,5,1773.966797
2938,3,3,5,1773.966797
2986,3,3,5,1773.966797
3058,3,3,5,1773.966797
3154,3,3,5,1773.966797
3202,3,3,5,1773.966797
3226,3,3,5,1773.966797
3274,3,3,5,1773.966797
3370,3,3,5,1773.966797
3418,3,3,5,1773.966797
3490,3,3,5,1773.966797
3586,3,3,5,1773.966797
3706,3,3,5,1773.966797
3802,4,3,5,1773.96814
3850,4,3,5,1773.96814
3874,4,3,5,1773.96814
3922,4,3,5,1773.96814
4018,4,3,5,1773.96814
4066,4,3,5,1773.96814
4090,4,3,5,1773.96814
4138,4,3,5,1773.96814
4234,4,3,5,1773.96814
4354,4,3,5,1773.96814
4450,4,3,5,1773.96814
4498,4,3,5,1773.96814
4522,4,3,5,1773.96814
4570,4,3,5,1773.96814
4666,4,3,5,1773.96814
4714,4,3,5,1773.96814
4786,4,3,5,1773.96814
4882,4,3,5,1773.96814
4930,4,3,5,1773.96814
5002,5,3,5,1773.969727
5098,5,3,5,1773.969727
5146,5,3,5,1773.969727
5170,5,3,5,1773.969727
5218,5,3,5,1773.969727
5314,5,3,5,1773.969727
5362,5,3,5,1773.969727
5434,5,3,5,1773.969727
5530,5,3,5,1773.969727
5650,5,3,5,1773.969727
5746,5,3,5,1773.969727
5794,5,3,5,1773.969727
5818,5,3,5,1773.969727
5866,5,3,5,1773.969727
5962,5,3,5,1773.969727
6010,5,3,5,1773.969727
6034,5,3,5,1773.969727
6082,5,3,5,1773.969727
6178,5,3,5,1773.969727
6226,5,3,5,1773.969727
6298,6,3,5,1773.971436
6394,6,3,5,1773.971436
6442,6,3,5,1773.971436
6466,6,3,5,1773.971436
6514,6,3,5,1773.971436
6610,6,3,5,1773.971436
6658,6,3,5,1773.971436
6730,6,3,5,1773.971436
6826,6,3,5,1773.971436
6874,6,3,5,1773.971436
6946,6,3,5,1773.971436
7042,6,3,5,1773.971436
7090,6,3,5,1773.971436
7114,6,3,5,1773.971436
7162,6,3,5,1773.971436
7258,6,3,5,1773.971436
7306,6,3,5,1773.971436
7378,6,3,5,1773.971436
7474,6,3,5,1773.971436
7594,7,3,5,1773.973389
7690,7,3,5,1773.973389
7738,7,3,5,1773.973389
7762,7,3,5,1773.973389
7810,7,3,5,1773.973389
7906,7,3,5,1773.973389
7954,7,3,5,1773.973389
7978,7,3,5,1773.973389
8026,7,3,5,1773.973389
8122,7,3,5,1773.973389
8170,7,3,5,1773.973389
8242,7,3,5,1773.973389
8338,7,3,5,1773.973389
8386,7,3,5,1773.973389
8410,7,3,5,1773.973389
8458,7,3,5,1773.973389
8554,7,3,5,1773.973389
8602,7,3,5,1773.973389
8626,7,3,5,1773.973389
8674,7,3,5,1773.973389
8770,8,3,5,1773.975586
8818,8,3,5,1773.975586
8890,8,3,5,1773.975586
8986,8,3,5,1773.975586
9034,8,3,5,1773.975586
9058,8,3,5,1773.975586
9106,8,3,5,1773.975586
9202,8,3,5,1773.975586
9250,8,3,5,1773.975586
9322,8,3,5,1773.975586
9418,8,3,5,1773.975586
9538,8,3,5,1773.975586
9634,8,3,5,1773.975586
9682,8,3,5,1773.975586
9706,8,3,5,1773.975586
9754,8,3,5,1773.975586
9850,8,3,5,1773.975586
9898,8,3,5,1773.975586
9922,8,3,5,1773.975586
9970,8,3,5,1773.975586
4,1,2,4,1777.940796
100,1,2,4,1777.940796
172,1,2,4,1777.940796
220,1,2,4,1777.940796
316,1,2,4,1777.940796
364,1,2,4,1777.940796
388,1,2,4,1777.940796
436,1,2,4,1777.940796
532,1,2,4,1777.940796
580,1,2,4,1777.940796
604,1,2,4,1777.940796
652,1,2,4,1777.940796
748,1,2,4,1777.940796
868,1,2,4,1777.940796
964,1,2,4,1777.940796
1012,1,2,4,1777.940796
1036,1,2,4,1777.940796
1084,1,2,4,1777.940796
1180,1,2,4,1777.940796
1228,1,2,4,1777.940796
1252,2,2,4,1777.941895
1300,2,2,4,1777.941895
1396,2,2,4,1777.941895
1516,2,2,4,1777.941895
1612,2,2,4,1777.941895
1684,2,2,4,1777.941895
1732,2,2,4,1777.941895
1828,2,2,4,1777.941895
1876,2,2,4,1777.941895
1900,2,2,4,1777.941895
1948,2,2,4,1777.941895
2044,2,2,4,1777.941895
2116,2,2,4,1777.941895
2164,2,2,4,1777.941895
2260,2,2,4,1777.941895
2308,2,2,4,1777.941895
2332,2,2,4,1777.941895
2380,2,2,4,1777.941895
2476,2,2,4,1777.941895
2524,3,2,4,1777.943237
2548,3,2,4,1777.943237
2596,3,2,4,1777.943237
2692,3,2,4,1777.943237
2764,3,2,4,1777.943237
2812,3,2,4,1777.943237
2908,3,2,4,1777.943237
2956,3,2,4,1777.943237
2980,3,2,4,1777.943237
3028,3,2,4,1777.943237
3124,3,2,4,1777.943237
3172,3,2,4,1777.943237
3196,3,2,4,1777.943237
3244,3,2,4,1777.943237
3340,3,2,4,1777.943237
3460,3,2,4,1777.943237
3556,3,2,4,1777.943237
3628,3,2,4,1777.943237
3676,3,2,4,1777.943237
3772,4,2,4,1777.94458
3820,4,2,4,1777.94458
3844,4,2,4,1777.94458
3892,4,2,4,1777.94458
3988,4,2,4,1777.94458
4060,4,2,4,1777.94458
4108,4,2,4,1777.94458
4204,4,2,4,1777.94458
4276,4,2,4,1777.94458
4324,4,2,4,1777.94458
4420,4,2,4,1777.94458
4468,4,2,4,1777.94458
4492,4,2,4,1777.94458
4540,4,2,4,1777.94458
4636,4,2,4,1777.94458
4708,4,2,4,1777.94458
4756,4,2,4,1777.94458
4852,4,2,4,1777.94458
4900,4,2,4,1777.94458
4924,4,2,4,1777.94458
4972,4,2,4,1777.94458
5068,5,2,4,1777.946167
5116,5,2,4,1777.946167
5140,5,2,4,1777.946167
5188,5,2,4,1777.946167
5284,5,2,4,1777.946167
5404,5,2,4,1777.946167
5500,5,2,4,1777.946167
5572,5,2,4,1777.946167
5620,5,2,4,1777.946167
5716,5,2,4,1777.946167
5764,5,2,4,1777.946167
5788,5,2,4,1777.946167
5836,5,2,4,1777.946167
5932,5,2,4,1777.946167
6004,5,2,4,1777.946167
6052,5,2,4,1777.946167
6148,5,2,4,1777.946167
6220,5,2,4,1777.946167
6268,6,2,4,1777.947876
6364,6,2,4,1777.947876
6412,6,2,4,1777.947876
6436,6,2,4,1777.947876
6484,6,2,4,1777.947876
6580,6,2,4,1777.947876
6700,6,2,4,1777.947876
6796,6,2,4,1777.947876
6844,6,2,4,1777.947876
6868,6,2,4,1777.947876
6916,6,2,4,1777.947876
7012,6,2,4,1777.947876
7060,6,2,4,1777.947876
7084,6,2,4,1777.947876
7132,6,2,4,1777.947876
7228,6,2,4,1777.947876
7348,6,2,4,1777.947876
7444,6,2,4,1777.947876
7516,7,2,4,1777.949829
7564,7,2,4,1777.949829
7660,7,2,4,1777.949829
7708,7,2,4,1777.949829
7732,7,2,4,1777.949829
7780,7,2,4,1777.949829
7876,7,2,4,1777.949829
7948,7,2,4,1777.949829
7996,7,2,4,1777.949829
8092,7,2,4,1777.949829
8140,7,2,4,1777.949829
8164,7,2,4,1777.949829
8212,7,2,4,1777.949829
8308,7,2,4,1777.949829
8356,7,2,4,1777.949829
8380,7,2,4,1777.949829
8428,7,2,4,1777.949829
8524,7,2,4,1777.949829
8596,7,2,4,1777.949829
8644,7,2,4,1777.949829
8740,7,2,4,1777.949829
8788,8,2,4,1777.952026
8812,8,2,4,1777.952026
8860,8,2,4,1777.952026
8956,8,2,4,1777.952026
9004,8,2,4,1777.952026
9028,8,2,4,1777.952026
9076,8,2,4,1777.952026
9172,8,2,4,1777.952026
9292,8,2,4,1777.952026
9388,8,2,4,1777.952026
9460,8,2,4,1777.952026
9508,8,2,4,1777.952026
9604,8,2,4,1777.952026
9652,8,2,4,1777.952026
9676,8,2,4,1777.952026
9724,8,2,4,1777.952026
9820,8,2,4,1777.952026
9892,8,2,4,1777.952026
9940,8,2,4,1777.952026
24,1,1,3,1781.310181
96,1,1,3,1781.310181
136,1,1,3,1781.310181
240,1,1,3,1781.310181
312,1,1,3,1781.310181
352,1,1,3,1781.310181
384,1,1,3,1781.310181
456,1,1,3,1781.310181
496,1,1,3,1781.310181
528,1,1,3,1781.310181
568,1,1,3,1781.310181
672,1,1,3,1781.310181
744,1,1,3,1781.310181
784,1,1,3,1781.310181
888,1,1,3,1781.310181
960,1,1,3,1781.310181
1000,1,1,3,1781.310181
1104,1,1,3,1781.310181
1176,1,1,3,1781.310181
1216,1,1,3,1781.310181
1320,2,1,3,1781.311401
1392,2,1,3,1781.311401
1432,2,1,3,1781.311401
1536,2,1,3,1781.311401
1608,2,1,3,1781.311401
1648,2,1,3,1781.311401
1680,2,1,3,1781.311401
1752,2,1,3,1781.311401
1824,2,1,3,1781.311401
1864,2,1,3,1781.311401
1968,2,1,3,1781.311401
2040,2,1,3,1781.311401
2080,2,1,3,1781.311401
2184,2,1,3,1781.311401
2256,2,1,3,1781.311401
2296,2,1,3,1781.311401
2328,2,1,3,1781.311401
2400,2,1,3,1781.311401
2440,2,1,3,1781.311401
2472,2,1,3,1781.311401
2512,3,1,3,1781.312622
2616,3,1,3,1781.312622
2688,3,1,3,1781.312622
2728,3,1,3,1781.312622
2832,3,1,3,1781.312622
2904,3,1,3,1781.312622
2944,3,1,3,1781.312622
3048,3,1,3,1781.312622
3120,3,1,3,1781.312622
3160,3,1,3,1781.312622
3264,3,1,3,1781.312622
3336,3,1,3,1781.312622
3376,3,1,3,1781.312622
3480,3,1,3,1781.312622
3552,3,1,3,1781.312622
3592,3,1,3,1781.312622
3624,3,1,3,1781.312622
3696,3,1,3,1781.312622
3768,4,1,3,1781.314087
3808,4,1,3,1781.314087
3912,4,1,3,1781.314087
3984,4,1,3,1781.314087
4024,4,1,3,1781.314087
4128,4,1,3,1781.314087
4200,4,1,3,1781.314087
4240,4,1,3,1781.314087
4272,4,1,3,1781.314087
4344,4,1,3,1781.314087
4384,4,1,3,1781.314087
4416,4,1,3,1781.314087
4456,4,1,3,1781.314087
4560,4,1,3,1781.314087
4632,4,1,3,1781.314087
4672,4,1,3,1781.314087
4776,4,1,3,1781.314087
4848,4,1,3,1781.314087
4888,4,1,3,1781.314087
4992,4,1,3,1781.314087
5064,5,1,3,1781.315674
5104,5,1,3,1781.315674
5208,5,1,3,1781.315674
5280,5,1,3,1781.315674
5320,5,1,3,1781.315674
5424,5,1,3,1781.315674
5496,5,1,3,1781.315674
5536,5,1,3,1781.315674
5568,5,1,3,1781.315674
5640,5,1,3,1781.315674
5712,5,1,3,1781.315674
5752,5,1,3,1781.315674
5856,5,1,3,1781.315674
5928,5,1,3,1781.315674
5968,5,1,3,1781.315674
6072,5,1,3,1781.315674
6144,5,1,3,1781.315674
6184,5,1,3,1781.315674
6216,5,1,3,1781.315674
6288,6,1,3,1781.317383
6328,6,1,3,1781.317383
6360,6,1,3,1781.317383
6400,6,1,3,1781.317383
6504,6,1,3,1781.317383
6576,6,1,3,1781.317383
6616,6,1,3,1781.317383
6720,6,1,3,1781.317383
6792,6,1,3,1781.317383
6832,6,1,3,1781.317383
6936,6,1,3,1781.317383
7008,6,1,3,1781.317383
7048,6,1,3,1781.317383
7152,6,1,3,1781.317383
7224,6,1,3,1781.317383
7264,6,1,3,1781.317383
7368,6,1,3,1781.317383
7440,6,1,3,1781.317383
7480,6,1,3,1781.317383
7512,7,1,3,1781.319336
7584,7,1,3,1781.319336
7656,7,1,3,1781.319336
7696,7,1,3,1781.319336
7800,7,1,3,1781.319336
7872,7,1,3,1781.319336
7912,7,1,3,1781.319336
8016,7,1,3,1781.319336
8088,7,1,3,1781.319336
8128,7,1,3,1781.319336
8160,7,1,3,1781.319336
8232,7,1,3,1781.319336
8272,7,1,3,1781.319336
8304,7,1,3,1781.319336
8344,7,1,3,1781.319336
8448,7,1,3,1781.319336
8520,7,1,3,1781.319336
8560,7,1,3,1781.319336
8664,7,1,3,1781.319336
8736,7,1,3,1781.319336
8776,8,1,3,1781.321533
8880,8,1,3,1781.321533
8952,8,1,3,1781.321533
8992,8,1,3,1781.321533
9096,8,1,3,1781.321533
9168,8,1,3,1781.321533
9208,8,1,3,1781.321533
9312,8,1,3,1781.321533
9384,8,1,3,1781.321533
9424,8,1,3,1781.321533
9456,8,1,3,1781.321533
9528,8,1,3,1781.321533
9600,8,1,3,1781.321533
9640,8,1,3,1781.321533
9744,8,1,3,1781.321533
9816,8,1,3,1781.321533
9856,8,1,3,1781.321533
9960,8,1,3,1781.321533
35,1,7,8,1786.700073
107,1,7,8,1786.700073
179,1,7,8,1786.700073
251,1,7,8,1786.700073
323,1,7,8,1786.700073
395,1,7,8,1786.700073
467,1,7,8,1786.700073
539,1,7,8,1786.700073
563,1,7,8,1786.700073
611,1,7,8,1786.700073
683,1,7,8,1786.700073
755,1,7,8,1786.700073
827,1,7,8,1786.700073
899,1,7,8,1786.700073
971,1,7,8,1786.700073
1043,1,7,8,1786.700073
1115,1,7,8,1786.700073
1187,1,7,8,1786.700073
1211,1,7,8,1786.700073
1259,2,7,8,1786.70105
1331,2,7,8,1786.70105
1403,2,7,8,1786.70105
1427,2,7,8,1786.70105
1475,2,7,8,1786.70105
1547,2,7,8,1786.70105
1619,2,7,8,1786.70105
1691,2,7,8,1786.70105
1763,2,7,8,1786.70105
1835,2,7,8,1786.70105
1859,2,7,8,1786.70105
1907,2,7,8,1786.70105
1979,2,7,8,1786.70105
2051,2,7,8,1786.70105
2123,2,7,8,1786.70105
2195,2,7,8,1786.70105
2267,2,7,8,1786.70105
2339,2,7,8,1786.70105
2411,2,7,8,1786.70105
2483,2,7,8,1786.70105
2507,3,7,8,1786.702148
2555,3,7,8,1786.702148
2627,3,7,8,1786.702148
2699,3,7,8,1786.702148
2771,3,7,8,1786.702148
2843,3,7,8,1786.702148
2915,3,7,8,1786.702148
2987,3,7,8,1786.702148
3059,3,7,8,1786.702148
3131,3,7,8,1786.702148
3155,3,7,8,1786.702148
3203,3,7,8,1786.702148
3275,3,7,8,1786.702148
3347,3,7,8,1786.702148
3419,3,7,8,1786.702148
3491,3,7,8,1786.702148
3563,3,7,8,1786.702148
3635,3,7,8,1786.702148
3707,3,7,8,1786.702148
3779,4,7,8,1786.703491
3803,4,7,8,1786.703491
3851,4,7,8,1786.703491
3923,4,7,8,1786.703491
3995,4,7,8,1786.703491
4067,4,7,8,1786.703491
4139,4,7,8,1786.703491
4211,4,7,8,1786.703491
4283,4,7,8,1786.703491
4355,4,7,8,1786.703491
4427,4,7,8,1786.703491
4451,4,7,8,1786.703491
4499,4,7,8,1786.703491
4571,4,7,8,1786.703491
4643,4,7,8,1786.703491
4715,4,7,8,1786.703491
4787,4,7,8,1786.703491
4859,4,7,8,1786.703491
4931,4,7,8,1786.703491
5003,5,7,8,1786.704834
5075,5,7,8,1786.704834
5099,5,7,8,1786.704834
5147,5,7,8,1786.704834
5219,5,7,8,1786.704834
5291,5,7,8,1786.704834
5363,5,7,8,1786.704834
5435,5,7,8,1786.704834
5507,5,7,8,1786.704834
5579,5,7,8,1786.704834
5651,5,7,8,1786.704834
5723,5,7,8,1786.704834
5747,5,7,8,1786.704834
5795,5,7,8,1786.704834
5867,5,7,8,1786.704834
5939,5,7,8,1786.704834
6011,5,7,8,1786.704834
6083,5,7,8,1786.704834
6155,5,7,8,1786.704834
6227,5,7,8,1786.704834
6299,6,7,8,1786.706421
6371,6,7,8,1786.706421
6395,6,7,8,1786.706421
6443,6,7,8,1786.706421
6515,6,7,8,1786.706421
6587,6,7,8,1786.706421
6659,6,7,8,1786.706421
6731,6,7,8,1786.706421
6803,6,7,8,1786.706421
6875,6,7,8,1786.706421
6947,6,7,8,1786.706421
7019,6,7,8,1786.706421
7043,6,7,8,1786.706421
7091,6,7,8,1786.706421
7163,6,7,8,1786.706421
7235,6,7,8,1786.706421
7259,6,7,8,1786.706421
7307,6,7,8,1786.706421
7379,6,7,8,1786.706421
7451,6,7,8,1786.706421
